Código Promo;Propietario;Provincia;Localidad;Calle;Número;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPúblico;PrecioAlquiler;
"00332392";"SAREB";"Baleares";"Sa";"RONDA ESTE";"S/N";"7420";"63386";"2001##00332392";"Garaje";"12700";"0";
"00318903";"SAREB";"Barcelona";"Terrassa";"BAGES";"73";"8225";"54181";"2001##00318903";"Piso";"78700";"0";
"00316861";"SAREB";"Barcelona";"Badalona";"ANSELM TURMEDA";"5";"8912";"87971";"2001##00316861";"Local";"146000";"0";
"00333367";"SAREB";"Alicante";"Bigastro";"JOAQUÍN MOYA MARTÍNEZ";"20";"3380";"63412";"2001##00333367";"Local";"166300";"0";
"00319361";"SAREB";"Barcelona";"Igualada";"CAPELLADES";"19";"8700";"53794";"2001##00319361";"Piso";"101400";"0";
"00319302";"SAREB";"Barcelona";"Cervello";"CATALUNYA";"6";"8758";"55760";"2001##00319302";"Piso";"97800";"0";
"00316678";"SAREB";"Girona";"Riells";"MIGUEL HERNANDEZ, URB. JUNIOR PARK";"0";"17404";"52177";"2001##00316678";"Casa";"94400";"0";
"00316406";"SAREB";"Toledo";"El";"ZURBARAN";"276";"45542";"55697";"2001##00316406";"Casa";"94900";"0";
"00319308";"SAREB";"Madrid";"Galapagar";"LA PEDRIZA";"1";"28260";"52361";"2001##00319308";"Duplex";"170100";"0";
"00318132";"SAREB";"Barcelona";"Vic";"SAN JUAN BOSCO";"1";"8500";"51020";"2001##00318132";"Piso";"67200";"0";
"00316821";"SAREB";"Baleares";"Palma";"INDUSTRIA";"31";"7013";"107294";"2001##00316821";"Local";"331800";"0";
"00340651";"SAREB";"La";"Lardero";"CL RIO SEGURA";"8";"26140";"111410";"2001##00340651";"Oficina";"32900";"0";
"00316782";"SAREB";"Tarragona";"Tarragona";"PRESIDENT FRANCESC MACIA";"6";"43005";"52704";"2001##00316782";"Local";"0";"468";
"00330693";"SAREB";"Baleares";"Alcudia";"PORT DE POLLENÇA";"21";"7400";"63426";"2001##00330693";"Piso";"391800";"0";
"00319820";"SAREB";"Murcia";"Totana";"CERAMICA";"1";"30850";"55474";"2001##00319820";"Piso";"64100";"0";
"00331876";"SAREB";"Murcia";"Murcia";"San Marcos";"3";"30002";"63423";"2001##00331876";"Piso";"115300";"0";
"00340650";"SAREB";"La";"Lardero";"CL RIO SEGURA";"8";"26140";"111409";"2001##00340650";"Oficina";"34100";"0";
"00327598";"SAREB";"Barcelona";"Badalona";"MARQUES DE SAN MORI";"118";"8914";"63421";"2001##00327598";"Piso";"122000";"0";
"00316556";"SAREB";"Toledo";"Borox";"AVILA";"14";"45222";"51720";"2001##00316556";"Casa";"104000";"0";
"00316505";"SAREB";"Valencia";"La";"ALTA/NARANJOS";"14";"46185";"54775";"2001##00316505";"Casa";"286200";"0";
"00316450";"SAREB";"Valencia";"Gatova";"MANUEL PASTOR";"12";"46169";"55333";"2001##00316450";"Casa";"189200";"0";
"00316466";"SAREB";"Barcelona";"Talamanca";"MONTCAU";"22";"8278";"56214";"2001##00316466";"Casa";"189100";"0";
"00319483";"SAREB";"Madrid";"Moraleja";"MADRID";"6";"28950";"52272";"2001##00319483";"Piso";"99700";"0";
"00300428";"SAREB";"Badajoz";"Badajoz";"PARAJE LOS CABALLOS/EL PRADO";"?";"6180";"60351";"2001##00300428";"Nave";"652900";"0";
"00316484";"SAREB";"Barcelona";"Torrelles";"PRESSEGUER";"67";"8737";"56145";"2001##00316484";"Casa";"151800";"0";
"00318005";"SAREB";"Barcelona";"Santa";"ROMA";"60";"8921";"52992";"2001##00318005";"Piso";"94700";"0";
"00332648";"SAREB";"Granada";"Granada";"Antonio Dalmases";"3";"18006";"115506";"2001##00332648";"Piso";"203000";"0";
"00319027";"SAREB";"Valencia";"Valencia";"MAESTRO MIGUEL GALAN";"11";"46025";"56442";"2001##00319027";"Piso";"73200";"0";
"00316840";"SAREB";"Barcelona";"Barcelona";"RADAS";"57";"8004";"91529";"2001##00316840";"Local";"148100";"0";
"00316788";"SAREB";"Tarragona";"Montblanc";"MURALLA DE SANTA TECLA";"24";"43400";"55054";"2001##00316788";"Local";"250100";"0";
"00316943";"SAREB";"Barcelona";"Badalona";"ALEMANYA";"60";"8917";"98556";"2001##00316943";"Nave";"409300";"0";
"00316694";"SAREB";"Alicante";"Pego";"MESTRE ESTEVE";"11";"3780";"56302";"2001##00316694";"Casa";"329800";"0";
"00300046";"SAREB";"Guadalajara";"Pioz";"Sierra de Albarracín. Urb. Valcastillo";"11";"19162";"60346";"2001##00300046";"Chalet";"119300";"0";
"00319317";"SAREB";"Castellón";"Onda";"CATALUNYA";"21";"12200";"53661";"2001##00319317";"Piso";"83700";"0";
"00319254";"SAREB";"Barcelona";"Vic";"MANUEL SERRA I MORET";"5";"8500";"54071";"2001##00319254";"Piso";"98800";"0";
"00319293";"SAREB";"Barcelona";"Santa";"SANT PASQUAL";"15";"8923";"51767";"2001##00319293";"Piso";"85300";"0";
"00320733";"SAREB";"Barcelona";"L'Hospitalet";"CORNELLA";"18";"8906";"55967";"2001##00320733";"Piso";"85100";"0";
"00318053";"SAREB";"Girona";"Salt";"DOCTOR FERRAN";"5";"17190";"51052";"2001##00318053";"Piso";"91400";"0";
"00301610";"SAREB";"Zaragoza";"Zaragoza";"SAN VIATOR";"1";"50297";"73478";"2001##00301610";"Garaje";"17100";"0";
"00316252";"SAREB";"Murcia";"Campos";"PABLO NERUDA";"14";"30191";"56384";"2001##00316252";"Casa";"86400";"0";
"00316566";"SAREB";"Barcelona";"Esparreguera";"PIEROLA";"11";"8292";"112938";"2001##00316566";"Casa";"131300";"0";
"00330901";"SAREB";"Baleares";"Inca";"DELS MENESTRALS";"4";"7300";"63463";"2001##00330901";"Local";"743400";"0";
"00316965";"SAREB";"Lleida";"Guissona";"VERGE DEL CLAUSTRE";"57";"25210";"69753";"2001##00316965";"Garaje";"5600";"0";
"00335915";"SAREB";"Murcia";"Murcia";"Don Juan de Borbón, P.P. CR-6,.U.E. 2,Manzana U5, Parcela 5.";"?";"30007";"63466";"2001##00335915";"Local";"314900";"0";
"00329783";"SAREB";"Baleares";"Palma";"GRAN VIA ASIMA";"20";"7009";"63468";"2001##00329783";"Oficina";"174500";"0";
"00322368";"SAREB";"Lleida";"La";"PARATGE PRAT DONADO, EDIF. EL MIRADOR";"0";"25284";"89899";"2001##00322368";"Piso";"124900";"0";
"00331574";"SAREB";"Valencia";"Chiva";"SERRETILLA";"0127";"46370";"110857";"2001##00331574";"Nave";"652900";"0";
"00331352";"SAREB";"Murcia";"Murcia";"San Ginés";"162";"30169";"63473";"2001##00331352";"Piso";"115200";"0";
"00317493";"SAREB";"Barcelona";"Terrassa";"TREBALL";"9";"8222";"56692";"2001##00317493";"Piso";"59900";"0";
"00330197";"SAREB";"Murcia";"Murcia";"PASCUAL";"7";"30004";"62027";"2001##00330197";"Piso";"160300";"0";
"00330883";"SAREB";"Baleares";"Palma";"LLAMPUDOL PARCELA 103 POLIGONO 34";"78A";"7199";"63496";"2001##00330883";"Piso";"624600";"0";
"00331549";"SAREB";"Baleares";"Villafranca";"MESTRAL";"8";"7250";"63497";"2001##00331549";"Chalet";"224100";"0";
"00317817";"SAREB";"Madrid";"Madrid";"RAMON CALABUIG";"46";"28053";"53898";"2001##00317817";"Piso";"68300";"0";
"00319929";"SAREB";"Navarra";"Pamplona/Iruña";"NAVARRA";"7";"31012";"72243";"2001##00319929";"Piso";"104900";"0";
"00332037";"SAREB";"Baleares";"Manacor";"NOU";"11";"7500";"64802";"2001##00332037";"Piso";"96000";"0";
"00318570";"SAREB";"Girona";"Calonge";"ENRIC LLUIS ROURE";"23";"17251";"55520";"2001##00318570";"Piso";"116200";"0";
"00333793";"SAREB";"Murcia";"Santomera";"MAESTRO PUIG VALERA";"95";"30140";"63484";"2001##00333793";"Local";"102400";"0";
"00319181";"SAREB";"Girona";"Roses";"OSLO";"19";"17480";"53691";"2001##00319181";"Piso";"127300";"0";
"00335624";"SAREB";"Lleida";"Vielha";"BARICAUBA";"16F";"25530";"61692";"2001##00335624";"Piso";"153400";"0";
"00332544";"SAREB";"Madrid";"Coslada";"Bolivia";"3";"28820";"64797";"2001##00332544";"Piso";"148000";"0";
"00331233";"SAREB";"Baleares";"Palma";"REYES CATOLICOS";"114";"7008";"64800";"2001##00331233";"Piso";"422400";"0";
"00316918";"SAREB";"Lleida";"Talarn";"SECTOR INDUSTRIAL";"6";"25630";"70368";"2001##00316918";"Nave";"207700";"0";
"00319288";"SAREB";"Barcelona";"Rubi";"INVENTOR MONTURIOL";"25";"8191";"51428";"2001##00319288";"Piso";"99900";"0";
"00321741";"SAREB";"Barcelona";"Santa";"PIRINEUS";"106";"8923";"51384";"2001##00321741";"Piso";"96600";"0";
"00336917";"SAREB";"Alicante";"Algorfa";"CL RAMON Y CAJAL,ESQUINA CL SAN FRANCISC";"7";"3300";"106234";"2001##00336917";"Local";"96600";"0";
"00316814";"SAREB";"Barcelona";"El";"NURIA, 6-8";"6";"8820";"89906";"2001##00316814";"Local";"91800";"0";
"00330382";"SAREB";"Girona";"Girona";"SANT SEBASTIA";"44";"17190";"70764";"2001##00330382";"Piso";"129400";"0";
"00335955";"SAREB";"Málaga";"Benalmadena";"POSEIDON";"6";"29630";"63531";"2001##00335955";"Piso";"81500";"0";
"00328332";"SAREB";"Barcelona";"Terrassa";"Can Boada del Pi";"2";"8225";"63510";"2001##00328332";"Piso";"104500";"0";
"00333792";"SAREB";"Barcelona";"Torello";"SAN JOSEP";"19";"8570";"63515";"2001##00333792";"Piso";"126300";"0";
"00332986";"SAREB";"Baleares";"Santa";"LLAÜT";"1";"7320";"63514";"2001##00332986";"Oficina";"100000";"0";
"00334657";"SAREB";"Barcelona";"Navas";"ANTONI GAUDÍ";"14";"8670";"64782";"2001##00334657";"Piso";"81600";"0";
"00329539";"SAREB";"Murcia";"Torre";"Azorín";"21";"30700";"64783";"2001##00329539";"Casa";"108200";"0";
"00331329";"SAREB";"Baleares";"Andraitx";"GALICIA";"14";"7150";"64777";"2001##00331329";"Piso";"244700";"0";
"00332325";"SAREB";"Baleares";"Alcudia";"ESTANY REDO";"1";"7400";"64755";"2001##00332325";"Piso";"183000";"0";
"00316217";"SAREB";"Barcelona";"Montornes";"PERE CALDERS";"5";"8170";"56814";"2001##00316217";"Casa";"210400";"0";
"00307591";"SAREB";"Barcelona";"Barcelona";"BERLIN";"67";"8029";"54851";"2001##00307591";"Oficina";"258700";"0";
"00337410";"SAREB";"Zaragoza";"Pina";"Gálvez 5, Portal A 1º B";"?";"50750";"106462";"2001##00337410";"Piso";"96200";"0";
"00329097";"SAREB";"Baleares";"Alcudia";"ESTANY PETIT - LAKE PLACID";"4";"7400";"63592";"2001##00329097";"Piso";"185100";"0";
"00328306";"SAREB";"Alicante";"Orihuela";"RESIDENCIAL AMAPOLAS VII";"S/N";"3189";"63578";"2001##00328306";"Piso";"95700";"0";
"00330964";"SAREB";"Barcelona";"Tordera";"EMILI VENDRELL";"16";"8490";"63581";"2001##00330964";"Duplex";"187000";"0";
"00328631";"SAREB";"Barcelona";"Rubi";"Primer de Maig";"45";"8191";"63574";"2001##00328631";"Local";"134000";"0";
"00333101";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS";"167";"7689";"64742";"2001##00333101";"Piso";"143000";"0";
"00328316";"SAREB";"Murcia";"Mazarron";"Dr Meca";"0000";"30860";"63570";"2001##00328316";"Piso";"109000";"0";
"00321142";"SAREB";"Barcelona";"Berga";"GRAN VIA 12 - 16";"12";"8600";"50277";"2001##00321142";"Piso";"93000";"0";
"00333369";"SAREB";"Valencia";"Canet";"Blasco Ibáñez";"23";"46529";"63565";"2001##00333369";"Piso";"132600";"0";
"00328444";"SAREB";"Cádiz";"Chiclana";"CONJUNTO LA ALMADRABA, 1ª FASE -";"H16";"11130";"64736";"2001##00328444";"Piso";"132300";"0";
"00319023";"SAREB";"Barcelona";"Vic";"CAN PAU RABA";"13";"8500";"51514";"2001##00319023";"Piso";"90800";"0";
"00330008";"SAREB";"Barcelona";"Sabadell";"APULIA";"0002";"8206";"64717";"2001##00330008";"Local";"161100";"0";
"00331836";"SAREB";"Baleares";"Ciutadella";"TOLEDO";"4";"7760";"64720";"2001##00331836";"Local";"95000";"0";
"00316908";"SAREB";"Barcelona";"Sant";"BARCELONA 43-";"45";"8272";"52306";"2001##00316908";"Nave";"511000";"0";
"00329659";"SAREB";"Lleida";"Tremp";"DEL GENERAL CASSOLA";"3";"25620";"78628";"2001##00329659";"Oficina";"30500";"0";
"00328727";"SAREB";"Girona";"Sant";"Bóvila";"007B";"17481";"88958";"2001##00328727";"Piso";"132300";"0";
"00300884";"SAREB";"Castellón";"Benicarlo";"MARQUÉS DE BENICARLÓ";"21";"12580";"94878";"2001##00300884";"Local";"398300";"0";
"00330646";"SAREB";"Baleares";"Selva";"HORITZO";"0012";"7314";"95755";"2001##00330646";"Casa";"760100";"0";
"00333290";"SAREB";"Lleida";"Tremp";"DEL GENERAL CASSOLA";"3";"25620";"78636";"2001##00333290";"Piso";"101900";"0";
"00317012";"SAREB";"Alicante";"San";"CERVANTES";"42";"3550";"80973";"2001##00317012";"Garaje";"17000";"0";
"00318962";"SAREB";"Girona";"Sant";"JOAN BORDAS";"32";"17220";"55522";"2001##00318962";"Piso";"87600";"0";
"00317068";"SAREB";"Huelva";"Cartaya";"NUEVO PORTIL";"58";"21459";"87296";"2001##00317068";"Garaje";"9200";"0";
"00318913";"SAREB";"Barcelona";"Odena";"UNIO";"13";"8711";"55723";"2001##00318913";"Piso";"92600";"0";
"00316623";"SAREB";"Valencia";"Rotgla";"PARTIDA PEÑETES/CARRASCOSA";"46";"46816";"54539";"2001##00316623";"Casa";"112300";"0";
"00318977";"SAREB";"Barcelona";"Sant";"JAUME BALMES";"65";"8830";"51816";"2001##00318977";"Piso";"110800";"0";
"00318999";"SAREB";"Barcelona";"Canet";"CANIGO";"2";"8360";"53852";"2001##00318999";"Piso";"131100";"0";
"00316950";"SAREB";"Barcelona";"Barcelona";"BINEFAR";"27";"8020";"52191";"2001##00316950";"Oficina";"254500";"0";
"00317949";"SAREB";"Barcelona";"Santa";"ESPRIU";"13";"8923";"53820";"2001##00317949";"Piso";"98400";"0";
"00319013";"SAREB";"Barcelona";"Badalona";"ISAAC ALBENIZ";"17";"8914";"51815";"2001##00319013";"Piso";"81600";"0";
"00318809";"SAREB";"Barcelona";"Santa";"PIRINEUS";"102";"8923";"50950";"2001##00318809";"Piso";"92100";"0";
"00321652";"SAREB";"Alicante";"Denia";"PINTOR SEGRELLES";"13";"3700";"87287";"2001##00321652";"Piso";"84300";"0";
"00321244";"SAREB";"Barcelona";"Terrassa";"DE MARTORELL";"133";"8224";"53201";"2001##00321244";"Piso";"98800";"0";
"00318521";"SAREB";"Murcia";"Mazarron";"FUNDICION";"8";"30870";"50912";"2001##00318521";"Piso";"67900";"0";
"00316575";"SAREB";"Tarragona";"Aiguamurcia";"CRISTOFOL";"34";"43714";"52344";"2001##00316575";"Casa";"76200";"0";
"00317011";"SAREB";"Alicante";"San";"CERVANTES";"42";"3550";"73444";"2001##00317011";"Garaje";"6500";"0";
"00320932";"SAREB";"Barcelona";"Gelida";"VELL TEMPS";"6";"8790";"50366";"2001##00320932";"Piso";"94600";"0";
"00319122";"SAREB";"Madrid";"Robledo";"MADRE REGINA";"2";"28294";"56114";"2001##00319122";"Piso";"78200";"0";
"00319068";"SAREB";"Barcelona";"Terrassa";"GUADIANA";"23";"8223";"51649";"2001##00319068";"Piso";"79400";"0";
"00319169";"SAREB";"Barcelona";"Mollet";"RAMBLA NOVA";"89";"8100";"51217";"2001##00319169";"Piso";"86800";"0";
"00317014";"SAREB";"Barcelona";"Viladecans";"ALZINA";"5";"8840";"60726";"2001##00317014";"Garaje";"79100";"0";
"00321452";"SAREB";"Valencia";"Gandia";"REPUBLICA ARGENTINA";"97";"46700";"71682";"2001##00321452";"Piso";"56200";"0";
"00331137";"SAREB";"Barcelona";"Barcelona";"RIERA DE SANT ANDREU";"75-77";"8030";"87071";"2001##00331137";"Local";"267000";"0";
"00316598";"SAREB";"Lleida";"Arbeca";"TARRAGONA";"5";"25140";"53196";"2001##00316598";"Casa";"67000";"0";
"00318995";"SAREB";"Barcelona";"Monistrol";"COLONIA CAN GOMIS";"4";"8691";"55243";"2001##00318995";"Piso";"71900";"0";
"00318971";"SAREB";"Barcelona";"Mataro";"AMERICA";"140";"8304";"56081";"2001##00318971";"Piso";"62000";"0";
"00317075";"SAREB";"Murcia";"Alcantarilla";"MADRID";"84";"30820";"71651";"2001##00317075";"Garaje";"7600";"0";
"00319275";"SAREB";"Murcia";"Murcia";"PIO XII";"64";"30012";"56925";"2001##00319275";"Piso";"61000";"0";
"00319270";"SAREB";"Barcelona";"Terrassa";"NURIA";"128";"8224";"56217";"2001##00319270";"Piso";"76900";"0";
"00327323";"SAREB";"Barcelona";"Granollers";"Bartomeu Brufalt";"0043";"8402";"88274";"2001##00327323";"Piso";"180800";"0";
"00319174";"SAREB";"Madrid";"Parla";"PABLO SOROZABAL";"1";"28981";"56290";"2001##00319174";"Piso";"112900";"0";
"00319203";"SAREB";"Barcelona";"Terrassa";"ANGEL SALLENT";"80";"8224";"52198";"2001##00319203";"Piso";"100500";"0";
"00329048";"SAREB";"Girona";"Salt";"Francesc Maciá";"14";"17190";"63744";"2001##00329048";"Piso";"72100";"0";
"00328061";"SAREB";"Baleares";"Sa";"GENERAL CABRINETTI";"27";"7420";"63751";"2001##00328061";"Piso";"119000";"0";
"00316769";"SAREB";"Barcelona";"Mollet";"PABLO PICASSO";"52";"8100";"54256";"2001##00316769";"Local";"0";"392";
"00318021";"SAREB";"Barcelona";"Santa";"TORRE ROJA";"5";"8923";"51782";"2001##00318021";"Piso";"88100";"0";
"00317435";"SAREB";"Barcelona";"Sabadell";"ARRAHONA MERINALS";"118";"8205";"50364";"2001##00317435";"Piso";"66600";"0";
"00316260";"SAREB";"Toledo";"Cabañas";"ALONSO COBARRUBIAS";"25";"45592";"55787";"2001##00316260";"Chalet";"88200";"0";
"00316418";"SAREB";"Girona";"Girona";"VALENCIA";"29";"17005";"96181";"2001##00316418";"Casa";"293700";"0";
"00331149";"SAREB";"Murcia";"Alhama";"El Palmar Mazarron, Paraje de la Costera";"10";"30840";"63717";"2001##00331149";"Nave";"135200";"0";
"00334188";"SAREB";"Murcia";"Murcia";"CASTILLO DE LA LUZ AVDA JUAN CARLOS I LOCAL 4";"?";"30151";"90585";"2001##00334188";"Local";"182100";"0";
"00332970";"SAREB";"Baleares";"Inca";"PEREZ GALDOS";"26";"7300";"63721";"2001##00332970";"Piso";"116700";"0";
"00319061";"SAREB";"Tarragona";"Constanti";"FALSET";"2";"43120";"56554";"2001##00319061";"Piso";"111300";"0";
"00316796";"SAREB";"Tarragona";"Vilaseca/Vila";"RAMON D&amp;apos;OLZINA";"4";"43480";"51403";"2001##00316796";"Local";"164200";"0";
"00320034";"SAREB";"Castellón";"Castellón";"JACINTO BENAVENTE";"20";"12006";"54772";"2001##00320034";"Piso";"67500";"0";
"00320140";"SAREB";"Alicante";"Santa";"MAYOR";"112";"3130";"55808";"2001##00320140";"Piso";"82300";"0";
"00320013";"SAREB";"Barcelona";"Terrassa";"HISPANITAT";"14";"8225";"51758";"2001##00320013";"Piso";"95400";"0";
"00319070";"SAREB";"Murcia";"Lorca";"JOSE MOULIAA";"39";"30800";"51169";"2001##00319070";"Piso";"98000";"0";
"00319102";"SAREB";"Barcelona";"Badalona";"AGUEDA MOMPEL";"66";"8917";"53864";"2001##00319102";"Piso";"111400";"0";
"00319092";"SAREB";"Barcelona";"L'Hospitalet";"AMADEU VIVES";"34";"8906";"55016";"2001##00319092";"Piso";"87600";"0";
"00320062";"SAREB";"Tarragona";"El";"INDUSTRIA";"30";"43700";"52356";"2001##00320062";"Piso";"130600";"0";
"00320058";"SAREB";"Barcelona";"Terrassa";"MOSSEN TATCHER";"11";"8226";"55317";"2001##00320058";"Piso";"61300";"0";
"00333750";"SAREB";"Barcelona";"Martorell";"PERE PUIG";"40";"8760";"63673";"2001##00333750";"Casa";"211500";"0";
"00328887";"SAREB";"Barcelona";"Barbera";"Consell de Cent";"0025";"8210";"63690";"2001##00328887";"Piso";"150800";"0";
"00316891";"SAREB";"Navarra";"Ansoain";"TOMAS DE BURGUI";"10";"31013";"78491";"2001##00316891";"Nave";"321100";"0";
"00320091";"SAREB";"Barcelona";"Esparreguera";"BARCELONA";"74";"8292";"55525";"2001##00320091";"Piso";"123200";"0";
"00335306";"SAREB";"Guadalajara";"Torrejon";"Fontanar";"1309";"19174";"63662";"2001##00335306";"Chalet";"137500";"0";
"00334251";"SAREB";"Valencia";"Valencia";"Ignacio de Zuloaga";"0029";"46024";"63672";"2001##00334251";"Piso";"0";"450";
"00333995";"SAREB";"Girona";"Figueres";"Ponent";"36";"17600";"63666";"2001##00333995";"Piso";"63200";"0";
"00318895";"SAREB";"Barcelona";"L'Hospitalet";"MARTORELL";"12";"8904";"52855";"2001##00318895";"Piso";"165200";"0";
"00321336";"SAREB";"Castellón";"Castellón";"JORGE JUAN";"115";"12006";"53348";"2001##00321336";"Piso";"75100";"0";
"00320197";"SAREB";"Murcia";"Lorca";"PRACTICANTE PASCUAL MIRAS";"2";"30800";"50519";"2001##00320197";"Piso";"65400";"0";
"00318516";"SAREB";"Barcelona";"Vilanova";"FORADADA";"24";"8788";"50178";"2001##00318516";"Piso";"90700";"0";
"00319805";"SAREB";"Murcia";"Lorca";"CARLOS MARIA BARBERAN";"1";"30800";"55105";"2001##00319805";"Piso";"89700";"0";
"00317789";"SAREB";"Baleares";"Ciutadella";"SA FAROLA";"8";"7760";"54920";"2001##00317789";"Piso";"145100";"0";
"00319878";"SAREB";"Barcelona";"La";"CERAMICA";"33";"8530";"52941";"2001##00319878";"Piso";"149300";"0";
"00327831";"SAREB";"Baleares";"Felanitx";"PARCELA TORRENUEVA, Sector 14-C-3";"00H2";"7420";"61960";"2001##00327831";"Garaje";"12700";"0";
"00319871";"SAREB";"Zaragoza";"Figueruelas";"LAS ERAS";"22";"50639";"52893";"2001##00319871";"Piso";"112000";"0";
"00331933";"SAREB";"Baleares";"Alcudia";"Carrer d`Agustin Argüelles";"1";"7400";"61957";"2001##00331933";"Piso";"149600";"0";
"00329855";"SAREB";"Murcia";"Aguilas";"Horacio Fernández Inguanzo";"6";"30880";"61958";"2001##00329855";"Local";"71100";"0";
"00319816";"SAREB";"Barcelona";"Badalona";"LEPANTO";"23";"8914";"56782";"2001##00319816";"Piso";"126900";"0";
"00340354";"SAREB";"Tarragona";"Vilaseca/Vila";"Calle MIRAMAR";"9";"43204";"114762";"2001##00340354";"Garaje";"7200";"0";
"00335787";"SAREB";"Barcelona";"La";"POZO";"12";"8530";"95300";"2001##00335787";"Casa";"347600";"0";
"00340357";"SAREB";"Tarragona";"Vilaseca/Vila";"Calle MIRAMAR";"9";"43204";"114798";"2001##00340357";"Garaje";"7500";"0";
"00316280";"SAREB";"Girona";"Vidreres";"TERRAFORTUNA PARCELA";"105";"17411";"55504";"2001##00316280";"Casa";"265800";"0";
"00329800";"SAREB";"Granada";"Alfacar";"Las Maholicas";"8";"18170";"61903";"2001##00329800";"Casa";"147700";"0";
"00319300";"SAREB";"Guadalajara";"Azuqueca";"CABANILLAS DEL CAMPO";"5";"19200";"54493";"2001##00319300";"Piso";"87100";"0";
"00319880";"SAREB";"Murcia";"Torre";"DEL TOMILLO";"6";"30700";"52664";"2001##00319880";"Duplex";"86500";"0";
"00321679";"SAREB";"Murcia";"Aguilas";"DIAZ ROMERO";"29";"30880";"52246";"2001##00321679";"Piso";"76400";"0";
"00320469";"SAREB";"Tarragona";"Amposta";"CATALUNYA";"103";"43870";"54265";"2001##00320469";"Piso";"90900";"0";
"00316225";"SAREB";"Barcelona";"Sant";"MIRADOR DE MONTSERRAT";"27";"8635";"56550";"2001##00316225";"Casa";"103100";"0";
"00320934";"SAREB";"Barcelona";"Sentmenat";"CAN BAIXERES";"18";"8181";"52754";"2001##00320934";"Piso";"103700";"0";
"00322492";"SAREB";"Barcelona";"Vilanova";"MOSSEN CINTO VERDAGUER";"21";"8788";"51456";"2001##00322492";"Piso";"85100";"0";
"00319844";"SAREB";"Barcelona";"Mataro";"MAJOR";"48";"8303";"56963";"2001##00319844";"Piso";"120200";"0";
"00319833";"SAREB";"Barcelona";"Badalona";"MENA";"2";"8913";"52668";"2001##00319833";"Piso";"127200";"0";
"00328305";"SAREB";"Granada";"Granada";"Andarax";"0000";"18010";"61918";"2001##00328305";"Local";"339900";"0";
"00322527";"SAREB";"Castellón";"Oropesa";"AMPLARIES";"45";"12594";"90225";"2001##00322527";"Piso";"139100";"0";
